Job Result,Job Creation Time,Job Completion Times,Product Name,Component Being updated,Cores,Storage (GB),Customer ID,Process
SUCCESS,9/25/2019 23:59,9/26/2019 0:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,78836,Update
SUCCESS,9/25/2019 23:59,9/26/2019 0:36,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99988,Update
SUCCESS,9/25/2019 23:59,9/26/2019 0:44,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99988,Update
SUCCESS,9/25/2019 23:59,9/26/2019 0:37,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99988,Update
SUCCESS,9/25/2019 23:59,9/26/2019 0:34,Product 2,"Component 1,Component 2,Component 3,Component 4",,,94807,Update
SUCCESS,9/25/2019 23:51,9/25/2019 23:54,Product 3,"Component 1,Component 2,Component 3,Component 4",,,68206,Update
FAILURE,9/25/2019 19:53,9/25/2019 20:29,Product 3,"Component 1,Component 2,Component 3,Component 4",,,88643,Update
FAILURE,9/25/2019 18:51,9/25/2019 20:22,Product 3,"Component 1,Component 2,Component 3,Component 4",,,68206,Update
CANCELLED,9/25/2019 18:48,9/25/2019 18:50,Product 3,"Component 1,Component 2,Component 3,Component 4",,,68206,Update
SUCCESS,9/25/2019 18:44,9/25/2019 18:51,Product 3,"Component 1,Component 2,Component 3,Component 4",,,78836,Update
FAILURE,9/25/2019 18:09,9/25/2019 18:50,Product 1,Component 1,,,19441,Update
FAILURE,9/25/2019 18:02,9/25/2019 18:07,Product 1,Component 1,,,19441,Update
FAILURE,9/25/2019 17:28,9/25/2019 18:14,Product 3,"Component 1,Component 2,Component 3,Component 4",,,78836,Update
CANCELLED,9/25/2019 15:19,9/25/2019 15:29,Product 3,"Component 1,Component 2,Component 3,Component 4",,,68206,Update
CANCELLED,9/25/2019 15:14,9/25/2019 15:17,Product 3,"Component 1,Component 2,Component 3,Component 4",,,68206,Update
FAILURE,9/24/2019 20:27,9/24/2019 20:43,Product 3,"Component 1,Component 2,Component 3,Component 4",,,88643,Update
CANCELLED,9/24/2019 20:15,9/24/2019 20:21,Product 3,"Component 1,Component 2,Component 3,Component 4",,,88643,Update
FAILURE,9/24/2019 19:46,9/24/2019 20:11,Product 3,"Component 1,Component 2,Component 3,Component 4",,,88643,Update
CANCELLED,9/24/2019 19:05,9/24/2019 19:27,Product 3,"Component 1,Component 2,Component 3,Component 4",,,88643,Update
FAILURE,9/24/2019 15:04,9/24/2019 15:21,Product 3,"Component 1,Component 2,Component 3,Component 4",,,88643,Update
CANCELLED,9/24/2019 14:57,9/24/2019 15:04,Product 3,"Component 1,Component 2,Component 3,Component 4",,,88643,Update
SUCCESS,9/23/2019 21:17,9/23/2019 21:25,Product 3,"Component 1,Component 2,Component 3,Component 4",,,43299,Update
FAILURE,9/23/2019 20:37,9/23/2019 20:39,Product 3,"Component 1,Component 2,Component 3,Component 4",,,43299,Update
CANCELLED,9/23/2019 20:30,9/23/2019 20:34,Product 3,"Component 1,Component 2,Component 3,Component 4",,,43299,Update
SUCCESS,9/23/2019 19:30,9/23/2019 19:36,Product 1,Component 1,,,34494,Update
FAILURE,9/23/2019 18:56,9/23/2019 19:08,Product 3,"Component 1,Component 2,Component 3,Component 4",,,43299,Update
CANCELLED,9/23/2019 18:51,9/23/2019 18:55,Product 3,"Component 1,Component 2,Component 3,Component 4",,,43299,Update
FAILURE,9/23/2019 18:45,9/23/2019 19:13,Product 1,Component 1,,,34494,Update
SUCCESS,9/21/2019 21:20,9/21/2019 21:26,Product 1,Component 1,,,99811,Update
CANCELLED,9/21/2019 20:42,9/21/2019 21:20,Product 1,Component 1,,,99811,Update
CANCELLED,9/21/2019 20:00,9/21/2019 20:04,Product 1,Component 1,,,99811,Update
SUCCESS,9/21/2019 2:00,9/21/2019 2:41,Product 1,"Component 1,Component 2,Component 3,Component 4",,,73613,Update
SUCCESS,9/21/2019 1:14,9/21/2019 1:49,Product 1,"Component 1,Component 2,Component 3,Component 4",,,85943,Update
CANCELLED,9/21/2019 1:14,9/21/2019 1:15,Product 1,"Component 1,Component 2,Component 3,Component 4",,,85943,Update
FAILURE,9/21/2019 0:20,9/21/2019 1:02,Product 1,"Component 1,Component 2,Component 3,Component 4",,,85943,Update
SUCCESS,9/20/2019 22:07,9/20/2019 22:37,Product 1,Component 1,,,88684,Update
SUCCESS,9/18/2019 19:50,9/18/2019 20:17,Product 1,"Component 1,Component 2,Component 3,Component 4",,,5107,Update
SUCCESS,9/18/2019 19:04,9/18/2019 19:45,Product 1,"Component 1,Component 2,Component 3,Component 4",,,97064,Update
SUCCESS,9/18/2019 0:43,9/18/2019 1:14,Product 5,"Component 1,Component 3,Component 4,console",,,69779,Update
SUCCESS,9/17/2019 23:32,9/17/2019 23:39,Product 2,"Component 1,Component 2,Component 3,Component 4",,,96169,Update
SUCCESS,9/17/2019 23:23,9/17/2019 23:45,Product 2,"Component 1,Component 2,Component 3,Component 4",,,88643,Update
CANCELLED,9/17/2019 23:19,9/17/2019 23:32,Product 2,"Component 1,Component 2,Component 3,Component 4",,,96169,Update
CANCELLED,9/17/2019 23:17,9/17/2019 23:21,Product 2,"Component 1,Component 2,Component 3,Component 4",,,88643,Update
CANCELLED,9/17/2019 23:02,9/17/2019 23:17,Product 2,"Component 1,Component 2,Component 3,Component 4",,,88643,Update
CANCELLED,9/17/2019 22:59,9/17/2019 23:01,Product 2,"Component 1,Component 2,Component 3,Component 4",,,43299,Update
FAILURE,9/17/2019 20:12,9/17/2019 20:41,Product 2,"Component 1,Component 2,Component 3,Component 4",,,96169,Update
SUCCESS,9/17/2019 19:58,9/17/2019 20:24,Product 1,"Component 1,Component 2,Component 3,Component 4",,,85943,Update
SUCCESS,9/17/2019 0:06,9/17/2019 0:37,Product 2,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
SUCCESS,9/17/2019 0:05,9/17/2019 1:14,Product 1,"Component 1,Component 2,Component 3,Component 4",,,19441,Update
SUCCESS,9/16/2019 21:34,9/16/2019 22:20,Product 1,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
SUCCESS,9/16/2019 19:12,9/16/2019 19:46,Product 1,"Component 1,Component 2,Component 3,Component 4",,,98899,Update
FAILURE,9/16/2019 19:00,9/16/2019 19:07,Product 1,"Component 1,Component 2,Component 3,Component 4",,,98899,Update
SUCCESS,9/13/2019 2:01,9/13/2019 2:31,Product 2,"Component 1,Component 2,Component 3,Component 4",,,84180,Update
SUCCESS,9/13/2019 2:00,9/13/2019 2:29,Product 1,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
SUCCESS,9/13/2019 1:07,9/13/2019 1:11,Product 1,"Component 1,Component 2,Component 3,Component 4",,,77983,Update
SUCCESS,9/13/2019 0:48,9/13/2019 0:53,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,9/13/2019 0:44,9/13/2019 1:16,Product 1,"Component 1,Component 2,Component 3,Component 4",,,60422,Update
SUCCESS,9/13/2019 0:39,9/13/2019 1:21,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99376,Update
SUCCESS,9/13/2019 0:39,9/13/2019 1:02,Product 2,"Component 1,Component 2,Component 3,Component 4",,,77983,Update
SUCCESS,9/13/2019 0:39,9/13/2019 1:16,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
SUCCESS,9/13/2019 0:39,9/13/2019 1:09,Product 1,"Component 1,Component 2,Component 3,Component 4",,,77983,Update
SUCCESS,9/13/2019 0:39,9/13/2019 1:10,Product 1,"Component 1,Component 2,Component 3,Component 4",,,85943,Update
SUCCESS,9/13/2019 0:22,9/13/2019 0:55,Product 2,"Component 1,Component 2,Component 3,Component 4",,,19441,Update
SUCCESS,9/13/2019 0:22,9/13/2019 0:51,Product 1,"Component 1,Component 2,Component 3,Component 4",,,19441,Update
FAILURE,9/13/2019 0:21,9/13/2019 1:06,Product 1,"Component 1,Component 2,Component 3,Component 4",,,77983,Update
SUCCESS,9/13/2019 0:21,9/13/2019 0:59,Product 1,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
FAILURE,9/13/2019 0:21,9/13/2019 0:28,Product 1,"Component 1,Component 2,Component 3,Component 4",,,60422,Update
SUCCESS,9/13/2019 0:21,9/13/2019 0:55,Product 1,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
CANCELLED,9/13/2019 0:07,9/13/2019 0:47,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,9/13/2019 0:06,9/13/2019 0:51,Product 2,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
SUCCESS,9/13/2019 0:06,9/13/2019 0:38,Product 2,"Component 1,Component 2,Component 3,Component 4",,,77983,Update
SUCCESS,9/13/2019 0:05,9/13/2019 0:39,Product 2,"Component 1,Component 2,Component 3,Component 4",,,39170,Update
SUCCESS,9/13/2019 0:05,9/13/2019 0:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
SUCCESS,9/13/2019 0:05,9/13/2019 0:35,Product 2,"Component 1,Component 2,Component 3,Component 4",,,37622,Update
SUCCESS,9/13/2019 0:05,9/13/2019 0:35,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
SUCCESS,9/13/2019 0:05,9/13/2019 0:35,Product 1,"Component 1,Component 2,Component 3,Component 4",,,34494,Update
SUCCESS,9/13/2019 0:05,9/13/2019 0:33,Product 1,"Component 1,Component 2,Component 3,Component 4",,,25971,Update
SUCCESS,9/13/2019 0:05,9/13/2019 0:40,Product 1,"Component 1,Component 2,Component 3,Component 4",,,34494,Update
SUCCESS,9/12/2019 19:03,9/12/2019 19:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,90824,Update
SUCCESS,9/12/2019 19:01,9/12/2019 19:31,Product 1,"Component 1,Component 2,Component 3,Component 4",,,75510,Update
SUCCESS,9/12/2019 19:01,9/12/2019 19:31,Product 1,"Component 1,Component 2,Component 3,Component 4",,,81355,Update
SUCCESS,9/12/2019 19:00,9/12/2019 19:30,Product 2,"Component 1,Component 2,Component 3,Component 4",,,78520,Update
SUCCESS,9/12/2019 19:00,9/12/2019 19:27,Product 2,"Component 1,Component 2,Component 3,Component 4",,,78520,Update
SUCCESS,9/12/2019 19:00,9/12/2019 19:24,Product 2,"Component 1,Component 2,Component 3,Component 4",,,92697,Update
SUCCESS,9/12/2019 19:00,9/12/2019 19:28,Product 2,"Component 1,Component 2,Component 3,Component 4",,,68994,Update
SUCCESS,9/12/2019 15:00,9/12/2019 15:29,Product 1,"Component 1,Component 2,Component 3,Component 4",,,79488,Update
SUCCESS,9/12/2019 9:08,9/12/2019 9:15,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99694,Update
FAILURE,9/12/2019 8:39,9/12/2019 8:43,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99694,Update
FAILURE,9/12/2019 8:34,9/12/2019 8:37,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99694,Update
SUCCESS,9/12/2019 3:38,9/12/2019 3:42,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
FAILURE,9/12/2019 2:16,9/12/2019 2:28,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
SUCCESS,9/12/2019 1:56,9/12/2019 2:01,Product 2,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
CANCELLED,9/12/2019 1:50,9/12/2019 1:55,Product 2,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
CANCELLED,9/12/2019 1:48,9/12/2019 1:49,Product 2,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
FAILURE,9/12/2019 1:07,9/12/2019 1:12,Product 2,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
SUCCESS,9/12/2019 0:51,9/12/2019 0:54,Product 1,"Component 1,Component 2,Component 3,Component 4",,,34494,Update
SUCCESS,9/12/2019 0:43,9/12/2019 0:49,Product 2,"Component 1,Component 2,Component 3,Component 4",,,36063,Update
FAILURE,9/12/2019 0:02,9/12/2019 0:48,Product 1,"Component 1,Component 2,Component 3,Component 4",,,34494,Update
FAILURE,9/12/2019 0:02,9/12/2019 0:30,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
SUCCESS,9/12/2019 0:02,9/12/2019 0:30,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
SUCCESS,9/12/2019 0:02,9/12/2019 0:37,Product 1,"Component 1,Component 2,Component 3,Component 4",,,84180,Update
SUCCESS,9/12/2019 0:02,9/12/2019 0:41,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99694,Update
SUCCESS,9/12/2019 0:02,9/12/2019 1:12,Product 2,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
SUCCESS,9/12/2019 0:02,9/12/2019 0:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,25971,Update
SUCCESS,9/12/2019 0:02,9/12/2019 0:31,Product 2,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,9/12/2019 0:02,9/12/2019 0:32,Product 2,"Component 1,Component 2,Component 3,Component 4",,,76923,Update
FAILURE,9/12/2019 0:02,9/12/2019 0:17,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99694,Update
SUCCESS,9/12/2019 0:01,9/12/2019 0:29,Product 1,"Component 1,Component 2,Component 3,Component 4",,,25971,Update
SUCCESS,9/12/2019 0:01,9/12/2019 0:32,Product 1,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
SUCCESS,9/12/2019 0:01,9/12/2019 0:37,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99900,Update
FAILURE,9/12/2019 0:00,9/12/2019 0:26,Product 2,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
SUCCESS,9/12/2019 0:00,9/12/2019 0:32,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99811,Update
SUCCESS,9/12/2019 0:00,9/12/2019 0:27,Product 2,"Component 1,Component 2,Component 3,Component 4",,,39170,Update
SUCCESS,9/12/2019 0:00,9/12/2019 0:33,Product 1,"Component 1,Component 2,Component 3,Component 4",,,37622,Update
SUCCESS,9/12/2019 0:00,9/12/2019 0:46,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
SUCCESS,9/12/2019 0:00,9/12/2019 0:35,Product 1,"Component 1,Component 2,Component 3,Component 4",,,34494,Update
SUCCESS,9/11/2019 23:59,9/12/2019 0:30,Product 2,"Component 1,Component 2,Component 3,Component 4",,,76923,Update
FAILURE,9/11/2019 23:59,9/12/2019 0:25,Product 2,"Component 1,Component 2,Component 3,Component 4",,,36063,Update
SUCCESS,9/11/2019 23:59,9/12/2019 0:28,Product 2,"Component 1,Component 2,Component 3,Component 4",,,19441,Update
SUCCESS,9/11/2019 23:59,9/12/2019 0:25,Product 2,"Component 1,Component 2,Component 3,Component 4",,,39170,Update
SUCCESS,9/10/2019 18:46,9/10/2019 18:52,Product 2,"Component 1,Component 2,Component 3,Component 4",,,85074,Update
FAILURE,9/10/2019 18:42,9/10/2019 18:45,Product 2,"Component 1,Component 2,Component 3,Component 4",,,85074,Update
SUCCESS,9/10/2019 18:34,9/10/2019 18:50,Product 2,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,9/10/2019 18:31,9/10/2019 18:38,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,9/10/2019 18:31,9/10/2019 18:36,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
SUCCESS,9/10/2019 1:30,9/10/2019 1:33,Product 2,"Component 1,Component 2,Component 3,Component 4",,,86788,Update
CANCELLED,9/10/2019 1:20,9/10/2019 1:30,Product 2,"Component 1,Component 2,Component 3,Component 4",,,86788,Update
SUCCESS,9/10/2019 0:52,9/10/2019 0:55,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99811,Update
FAILURE,9/10/2019 0:04,9/10/2019 0:42,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
FAILURE,9/10/2019 0:03,9/10/2019 1:33,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
CANCELLED,9/10/2019 0:02,9/10/2019 0:50,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99811,Update
SUCCESS,9/10/2019 0:02,9/10/2019 0:36,Product 2,"Component 1,Component 2,Component 3,Component 4",,,37622,Update
SUCCESS,9/10/2019 0:02,9/10/2019 0:35,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99376,Update
SUCCESS,9/10/2019 0:01,9/10/2019 0:34,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99811,Update
SUCCESS,9/10/2019 0:01,9/10/2019 0:38,Product 2,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
SUCCESS,9/10/2019 0:01,9/10/2019 0:33,Product 2,"Component 1,Component 2,Component 3,Component 4",,,76923,Update
SUCCESS,9/10/2019 0:01,9/10/2019 0:42,Product 1,"Component 1,Component 2,Component 3,Component 4",,,25971,Update
SUCCESS,9/10/2019 0:01,9/10/2019 0:33,Product 1,"Component 1,Component 2,Component 3,Component 4",,,85074,Update
SUCCESS,9/10/2019 0:00,9/10/2019 0:29,Product 2,"Component 1,Component 2,Component 3,Component 4",,,74737,Update
SUCCESS,9/10/2019 0:00,9/10/2019 0:29,Product 2,"Component 1,Component 2,Component 3,Component 4",,,86788,Update
FAILURE,9/10/2019 0:00,9/10/2019 0:24,Product 2,"Component 1,Component 2,Component 3,Component 4",,,86788,Update
SUCCESS,9/10/2019 0:00,9/10/2019 0:28,Product 2,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
SUCCESS,9/10/2019 0:00,9/10/2019 0:27,Product 1,"Component 1,Component 2,Component 3,Component 4",,,60422,Update
SUCCESS,9/10/2019 0:00,9/10/2019 0:32,Product 1,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
SUCCESS,9/9/2019 23:59,9/10/2019 0:28,Product 1,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
SUCCESS,9/9/2019 23:59,9/10/2019 0:35,Product 1,"Component 1,Component 2,Component 3,Component 4",,,85943,Update
SUCCESS,9/9/2019 23:59,9/10/2019 0:25,Product 2,"Component 1,Component 2,Component 3,Component 4",,,77983,Update
FAILURE,9/9/2019 23:59,9/10/2019 0:42,Product 2,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
FAILURE,9/9/2019 23:59,9/10/2019 0:41,Product 2,"Component 1,Component 2,Component 3,Component 4",,,85074,Update
SUCCESS,9/9/2019 19:00,9/9/2019 19:29,Product 2,"Component 1,Component 2,Component 3,Component 4",,,97064,Update
SUCCESS,9/9/2019 19:00,9/9/2019 19:33,Product 2,"Component 1,Component 2,Component 3,Component 4",,,88748,Update
SUCCESS,9/9/2019 19:00,9/9/2019 19:33,Product 2,"Component 1,Component 2,Component 3,Component 4",,,98091,Update
SUCCESS,9/9/2019 19:00,9/9/2019 19:43,Product 2,"Component 1,Component 2,Component 3,Component 4",,,50154,Update
SUCCESS,9/9/2019 19:00,9/9/2019 19:49,Product 2,"Component 1,Component 2,Component 3,Component 4",,,95821,Update
SUCCESS,9/9/2019 18:59,9/9/2019 19:49,Product 1,"Component 1,Component 2,Component 3,Component 4",,,81355,Update
SUCCESS,9/9/2019 18:59,9/9/2019 19:41,Product 1,"Component 1,Component 2,Component 3,Component 4",,,65501,Update
SUCCESS,9/9/2019 16:29,9/9/2019 16:38,Product 2,"Component 1,Component 2,Component 3,Component 4",,,7254,Update
SUCCESS,9/9/2019 16:28,9/9/2019 16:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,68206,Update
SUCCESS,9/9/2019 16:28,9/9/2019 16:41,Product 2,"Component 1,Component 2,Component 3,Component 4",,,56907,Update
SUCCESS,9/9/2019 16:28,9/9/2019 16:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,40007,Update
SUCCESS,9/9/2019 16:27,9/9/2019 16:36,Product 2,"Component 1,Component 2,Component 3,Component 4",,,85990,Update
SUCCESS,9/9/2019 15:31,9/9/2019 15:37,Product 2,"Component 1,Component 2,Component 3,Component 4",,,21006,Update
SUCCESS,9/9/2019 15:01,9/9/2019 15:36,Product 2,"Component 1,Component 2,Component 3,Component 4",,,75619,Update
SUCCESS,9/9/2019 15:00,9/9/2019 15:28,Product 2,"Component 1,Component 2,Component 3,Component 4",,,66717,Update
FAILURE,9/9/2019 15:00,9/9/2019 15:29,Product 2,"Component 1,Component 2,Component 3,Component 4",,,21006,Update
FAILURE,9/7/2019 3:21,9/7/2019 3:48,Product 2,"Component 1,Component 2,Component 3,Component 4",,,7254,Update
FAILURE,9/7/2019 3:21,9/7/2019 3:49,Product 2,"Component 1,Component 2,Component 3,Component 4",,,68206,Update
FAILURE,9/7/2019 3:21,9/7/2019 3:46,Product 2,"Component 1,Component 2,Component 3,Component 4",,,56907,Update
FAILURE,9/7/2019 3:21,9/7/2019 3:48,Product 2,"Component 1,Component 2,Component 3,Component 4",,,40007,Update
FAILURE,9/7/2019 3:21,9/7/2019 3:48,Product 2,"Component 1,Component 2,Component 3,Component 4",,,85990,Update
SUCCESS,9/6/2019 1:03,9/6/2019 1:06,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99811,Update
CANCELLED,9/6/2019 0:56,9/6/2019 1:03,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99811,Update
SUCCESS,9/6/2019 0:56,9/6/2019 0:59,Product 2,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
SUCCESS,9/6/2019 0:52,9/6/2019 1:03,Product 1,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
CANCELLED,9/6/2019 0:46,9/6/2019 0:46,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99811,Update
SUCCESS,9/6/2019 0:41,9/6/2019 0:49,Product 1,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
SUCCESS,9/6/2019 0:08,9/6/2019 0:43,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99694,Update
SUCCESS,9/6/2019 0:08,9/6/2019 0:42,Product 2,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
FAILURE,9/6/2019 0:08,9/6/2019 0:52,Product 2,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
SUCCESS,9/6/2019 0:08,9/6/2019 0:46,Product 2,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,9/6/2019 0:07,9/6/2019 0:41,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99900,Update
SUCCESS,9/6/2019 0:07,9/6/2019 0:50,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,9/6/2019 0:06,9/6/2019 0:42,Product 1,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
SUCCESS,9/6/2019 0:06,9/6/2019 0:41,Product 1,"Component 1,Component 2,Component 3,Component 4",,,85074,Update
SUCCESS,9/6/2019 0:06,9/6/2019 0:40,Product 1,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
SUCCESS,9/6/2019 0:06,9/6/2019 0:42,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,9/6/2019 0:06,9/6/2019 0:41,Product 1,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
SUCCESS,9/6/2019 0:05,9/6/2019 0:42,Product 2,"Component 1,Component 2,Component 3,Component 4",,,39170,Update
SUCCESS,9/6/2019 0:05,9/6/2019 0:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
SUCCESS,9/6/2019 0:05,9/6/2019 0:42,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
SUCCESS,9/6/2019 0:05,9/6/2019 0:42,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99900,Update
SUCCESS,9/6/2019 0:05,9/6/2019 0:31,Product 2,"Component 1,Component 2,Component 3,Component 4",,,85943,Update
FAILURE,9/6/2019 0:04,9/6/2019 0:38,Product 1,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
SUCCESS,9/6/2019 0:04,9/6/2019 0:44,Product 1,"Component 1,Component 2,Component 3,Component 4",,,73613,Update
FAILURE,9/6/2019 0:04,9/6/2019 0:48,Product 1,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
SUCCESS,9/6/2019 0:04,9/6/2019 0:45,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
SUCCESS,9/6/2019 0:04,9/6/2019 0:44,Product 1,"Component 1,Component 2,Component 3,Component 4",,,74737,Update
SUCCESS,9/6/2019 0:02,9/6/2019 0:28,Product 2,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
FAILURE,9/6/2019 0:02,9/6/2019 0:15,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99811,Update
SUCCESS,9/6/2019 0:02,9/6/2019 0:31,Product 2,"Component 1,Component 2,Component 3,Component 4",,,73613,Update
SUCCESS,9/6/2019 0:02,9/6/2019 0:30,Product 2,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,9/6/2019 0:01,9/6/2019 0:37,Product 1,"Component 1,Component 2,Component 3,Component 4",,,37622,Update
SUCCESS,9/6/2019 0:01,9/6/2019 0:34,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,9/6/2019 0:01,9/6/2019 0:34,Product 1,"Component 1,Component 2,Component 3,Component 4",,,19441,Update
SUCCESS,9/6/2019 0:01,9/6/2019 0:34,Product 1,"Component 1,Component 2,Component 3,Component 4",,,77983,Update
SUCCESS,9/5/2019 20:12,9/5/2019 20:19,Product 2,"Component 1,Component 2,Component 3,Component 4",,,98899,Update
SUCCESS,9/5/2019 19:52,9/5/2019 20:03,Product 1,"Component 1,Component 2,Component 3,Component 4",,,92697,Update
CANCELLED,9/5/2019 19:12,9/5/2019 19:27,Product 1,"Component 1,Component 2,Component 3,Component 4",,,92697,Update
CANCELLED,9/5/2019 19:06,9/5/2019 19:12,Product 1,"Component 1,Component 2,Component 3,Component 4",,,92697,Update
SUCCESS,9/5/2019 19:04,9/5/2019 19:33,Product 1,"Component 1,Component 2,Component 3,Component 4",,,98091,Update
FAILURE,9/5/2019 19:01,9/5/2019 19:45,Product 2,"Component 1,Component 2,Component 3,Component 4",,,98899,Update
SUCCESS,9/5/2019 19:01,9/5/2019 19:54,Product 2,"Component 1,Component 2,Component 3,Component 4",,,98899,Update
SUCCESS,9/4/2019 22:26,9/4/2019 23:03,Product 2,"Component 1,Component 2,Component 3,Component 4",,,28199,Update
SUCCESS,9/4/2019 22:26,9/4/2019 23:05,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99995,Update
SUCCESS,9/4/2019 22:26,9/4/2019 23:07,Product 2,"Component 1,Component 2,Component 3,Component 4",,,89764,Update
SUCCESS,9/4/2019 22:26,9/4/2019 23:10,Product 2,"Component 1,Component 2,Component 3,Component 4",,,30177,Update
SUCCESS,9/4/2019 22:26,9/4/2019 23:05,Product 2,"Component 1,Component 2,Component 3,Component 4",,,97462,Update
SUCCESS,9/4/2019 22:17,9/4/2019 22:25,Product 2,"Component 1,Component 2,Component 3,Component 4",,,34181,Update
SUCCESS,9/4/2019 22:16,9/4/2019 22:25,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99958,Update
SUCCESS,9/4/2019 22:16,9/4/2019 22:25,Product 2,"Component 1,Component 2,Component 3,Component 4",,,59928,Update
SUCCESS,9/4/2019 21:56,9/4/2019 22:07,Product 2,"Component 1,Component 2,Component 3,Component 4",,,61938,Update
SUCCESS,9/4/2019 21:41,9/4/2019 21:54,Product 2,"Component 1,Component 2,Component 3,Component 4",,,88170,Update
FAILURE,9/4/2019 21:33,9/4/2019 21:37,Product 2,"Component 1,Component 2,Component 3,Component 4",,,88170,Update
FAILURE,9/4/2019 20:57,9/4/2019 21:03,Product 2,"Component 1,Component 2,Component 3,Component 4",,,61938,Update
